0,27.016731,25.10516,23.229595,24.5,24.5,18
1,27.016731,25.951366,24.698332,50.7,26.200000000000003,11
2,27.016731,26.149347,24.698332,60.5,9.799999999999997,0
3,27.016731,26.232315,24.698332,61.8,1.2999999999999972,1
4,27.016731,26.611954,25.930456,65.8,4.0,0
5,27.016731,26.81313,26.76013,69.4,3.6000000000000085,0
6,27.593193,26.95348,26.76013,58.2,-11.200000000000003,1
7,27.593193,27.09798,26.76013,61.8,3.5999999999999943,1
8,27.593193,27.226557,26.76013,53.6,-8.199999999999996,1
9,27.593193,27.246069,26.768948,51.1,-2.5,0
