0,27.97948,24.701206,19.98384,24.28,24.28,46
1,27.97948,26.119427,23.705076,38.94,14.659999999999997,15
2,27.97948,26.648182,24.852278,45.46,6.520000000000003,3
3,27.97948,26.85374,25.34424,50.76,5.299999999999997,1
4,27.97948,27.01806,25.618984,53.0,2.240000000000002,2
5,27.97948,27.218407,26.192968,57.12,4.119999999999997,0
6,27.97948,27.347221,26.192968,60.46,3.3400000000000034,1
7,27.97948,27.459244,26.50895,61.46,1.0,0
8,27.97948,27.56166,26.768652,63.16,1.6999999999999957,1
9,27.97948,27.61399,26.901201,65.16,2.0,0
