0,22.695173,19.746218,15.007622,24.28,24.28,46
1,22.695173,21.387024,19.212713,39.02,14.740000000000002,15
2,23.028654,21.804976,20.250862,43.18,4.159999999999997,2
3,23.028654,21.976553,20.250862,45.56,2.3800000000000026,2
4,23.028654,22.152613,20.682589,47.92,2.3599999999999994,2
5,23.028654,22.325733,21.438448,49.6,1.6799999999999997,2
6,23.028654,22.422285,21.956865,50.8,1.1999999999999957,1
7,23.028654,22.574905,22.004587,52.78,1.980000000000004,0
8,23.028654,22.665937,22.029106,53.62,0.8399999999999963,0
9,23.028654,22.744394,22.066185,53.74,0.12000000000000455,0
10,23.028654,22.84046,22.351822,52.28,-1.4600000000000009,0
