0,22.695173,19.239275,15.007622,25.38,25.38,86
1,22.695173,20.466522,16.489605,39.32,13.940000000000001,22
2,22.695173,20.939692,17.063307,41.94,2.6199999999999974,8
3,22.695173,21.242275,19.158882,43.39,1.4500000000000028,7
4,22.73312,21.433758,19.857761,44.41,1.019999999999996,3
5,22.73312,21.624666,20.182327,45.99,1.5800000000000054,4
6,22.73312,21.76224,20.41047,50.71,4.719999999999999,5
7,22.73312,21.913826,20.848778,56.01,5.299999999999997,3
8,22.73312,22.061209,21.138819,62.47,6.460000000000001,5
9,22.73312,22.204226,21.35901,74.28,11.810000000000002,2
