0,22.695173,20.713854,16.489605,25.6,25.6,26
1,22.695173,21.352537,18.672821,34.9,9.299999999999997,6
2,22.695173,21.571842,20.217348,41.6,6.700000000000003,3
3,22.695173,21.762995,20.339073,42.05,0.44999999999999574,2
4,22.695173,22.013824,20.932245,42.75,0.7000000000000028,2
5,22.695173,22.074776,21.33622,42.95,0.20000000000000284,0
6,22.695173,22.129326,21.651552,45.2,2.25,0
7,22.695173,22.22279,21.718168,48.9,3.6999999999999957,6
8,22.695173,22.284277,21.718168,49.1,0.20000000000000284,0
9,22.695173,22.30531,21.718168,48.15,-0.9500000000000028,1
