0,27.016731,25.10516,23.229595,24.5,24.5,18
1,26.422424,25.399359,23.391237,36.2,11.700000000000003,1
2,26.422424,24.946152,24.118862,43.1,6.899999999999999,4
3,25.873878,24.587234,24.118862,42.2,-0.8999999999999986,1
4,25.873878,24.604815,23.39781,42.4,0.19999999999999574,2
5,25.873878,24.752232,24.018784,43.2,0.8000000000000043,0
6,25.873878,24.057892,23.159405,43.3,0.09999999999999432,0
7,24.333084,23.724422,23.159405,43.4,0.10000000000000142,0
8,24.333084,23.852703,23.159405,43.9,0.5,0
9,24.333084,23.511509,23.159405,43.6,-0.29999999999999716,0
