0,17.284874,14.495481,7.7400146,24.5,24.5,18
1,17.284874,15.358745,13.339225,31.1,6.600000000000001,6
2,17.284874,15.805476,13.339225,24.8,-6.300000000000001,0
3,17.93282,16.320688,15.032529,35.0,10.2,0
4,17.93282,16.476097,15.032529,44.3,9.299999999999997,2
5,17.93282,16.476097,15.032529,44.3,0.0,0
6,17.93282,16.476097,15.032529,44.3,0.0,0
7,17.93282,16.476097,15.032529,44.3,0.0,0
8,17.93282,16.476097,15.032529,44.3,0.0,0
9,17.93282,16.476097,15.032529,44.3,0.0,0
10,17.93282,16.476097,15.032529,44.3,0.0,0
