0,22.978539,20.203033,15.557915,24.28,24.28,46
1,22.984268,20.003294,15.8617525,41.48,17.199999999999996,8
2,21.519781,20.037064,18.080904,45.18,3.700000000000003,0
3,21.525963,19.964567,18.270073,46.02,0.8400000000000034,4
4,21.671667,20.077972,18.66108,46.54,0.519999999999996,0
5,21.711678,20.125338,18.93244,47.46,0.9200000000000017,0
6,21.711678,19.895416,15.282168,45.1,-2.3599999999999994,0
7,21.671667,20.02224,15.282168,46.9,1.7999999999999972,0
8,21.200857,20.139524,18.93244,48.62,1.7199999999999989,0
9,21.413776,20.501667,19.54877,51.36,2.740000000000002,0
