0,22.695173,19.746218,15.007622,24.28,24.28,46
1,22.695173,21.20192,17.53874,37.82,13.54,18
2,22.695173,21.623981,19.614267,43.7,5.880000000000003,1
3,22.695173,21.821587,20.67434,46.7,3.0,5
4,22.695173,21.955463,21.175264,51.04,4.339999999999996,2
5,22.695173,22.01126,21.175264,54.1,3.0600000000000023,3
6,22.695173,22.095644,21.41563,55.04,0.9399999999999977,4
7,22.695173,22.126415,21.552837,56.4,1.3599999999999994,0
8,22.695173,22.166836,21.552837,57.08,0.6799999999999997,0
9,22.839815,22.21056,21.552837,57.56,0.480000000000004,3
