0,25.86505,24.164879,21.146162,24.5,24.5,18
1,23.903244,23.387497,21.868315,39.9,15.399999999999999,4
2,23.903244,22.926311,21.868315,41.1,1.2000000000000028,1
3,23.864956,23.435085,22.013916,41.8,0.6999999999999957,1
4,23.864956,23.463835,23.146835,42.4,0.6000000000000014,0
5,23.864956,23.731424,23.146835,42.0,-0.3999999999999986,0
6,23.864956,23.864956,23.864956,43.0,1.0,0
7,23.864956,23.864956,23.864956,43.0,0.0,0
8,23.864956,23.864956,23.864956,43.0,0.0,0
9,23.864956,23.864956,23.864956,43.0,0.0,0
