0,22.978539,20.203033,15.557915,24.28,24.28,46
1,22.984268,21.76097,20.838598,31.82,7.539999999999999,11
2,23.837042,22.122488,21.419556,34.78,2.960000000000001,5
3,23.854752,22.724876,22.194267,43.28,8.5,3
4,24.084326,23.394386,22.668724,46.62,3.3399999999999963,1
5,24.084326,23.808327,23.577795,49.22,2.6000000000000014,0
6,24.084326,23.936909,23.66171,45.88,-3.3399999999999963,0
7,24.084326,23.950996,23.854752,45.52,-0.35999999999999943,0
8,24.084326,23.960957,23.929472,44.92,-0.6000000000000014,0
9,24.084326,23.960957,23.929472,44.92,0.0,0
