0,22.978539,20.203033,15.557915,24.28,24.28,46
1,22.978539,21.316208,19.785568,30.2,5.919999999999998,8
2,22.978539,21.648584,20.461973,31.5,1.3000000000000007,2
3,22.978539,21.913054,21.01663,32.0,0.5,2
4,22.978539,22.100924,21.458878,33.12,1.1199999999999974,1
5,22.978539,22.206123,21.671667,32.38,-0.7399999999999949,1
6,22.978539,22.269812,21.811378,33.14,0.759999999999998,2
7,22.978539,22.376724,21.920172,34.28,1.1400000000000006,0
8,23.089005,22.481434,22.114185,35.96,1.6799999999999997,0
9,23.089005,22.584778,22.258705,40.72,4.759999999999998,0
